Fonte de Recursos,Despesa,Liquidado,Unnamed: 3,id_fonte,nome_fonte,liquidado_brl
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,31909227 - INATIVOS DE EXERCíCIOS ANTERIORES,"          13.131.561,96",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,68223717.00698401
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,31909412 - INDENIZ.POR DEMISSAO DE SERVID.OU EMPREG.,"             243.797,32",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,1266624.596328
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,31909601 - RESSARC. DESP. PESS.REQUISITADO DE EMPRESAS,"           8.425.155,96",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,43772055.27458401
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,31911301 - CONTRIB PATRONAL-SAO PAULO PREVIDENCIA-SPPRE,"          28.116.165,40",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,146074725.71916
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,32902110 - JUROS SOBRE A DIVIDA POR CONTRATO,"          24.767.669,13",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,128677948.198002
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,32902121 - JUROS S/A DIVIDA EXTERNA POR CONTRATO,"          29.759.475,22",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,154612377.557988
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,32902210 - OUTROS ENCARGOS S/A DIVIDA POR CONTRATO,"             170.335,66",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,884961.8879640001
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,32902221 - ENCARGOS S/A DIVIDA EXTERNA POR CONTRATO,"           1.100.660,84",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,5718373.328136001
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33504390 - OUTRAS SUBVENCOES SOCIAIS,"          22.757.464,95",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,118234133.40123
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33900810 - AUXILIO-CRECHE E AUXILIO-ESCOLA,"           6.303.894,79",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,32751254.991966
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33900845 - AUXILIO FUNERAL - PODER EXECUTIVO - INATIVOS,"               3.826,09",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,19878.067986000002
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33901401 - DIARIAS PESSOAL CIVIL,"             153.067,45",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,795246.62973
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33901403 - DIARIA ESPEC.JORNADA EXTR. TRAB.PENITENCIARI,"             923.990,48",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,4800500.139792
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33901416 - DIARIAS NO EXTERIOR,"               2.513,46",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,13058.430084000001
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903010 - GENEROS ALIMENTICIOS,"           4.639.767,27",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,24105446.874557998
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,"33903012 - MATERIAL DE CAMA, MESA E BANHO","             595.455,21",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,3093627.998034
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,"33903013 - MATERIAL E UTENS.P/REFEITORIO,COPA E COZINHA","             326.983,20",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,1698808.51728
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903014 - MATERIAL DE LIMPEZA,"             118.052,44",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,613329.646776
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903015 - ARTIGOS DE HIGIENE PESSOAL,"           1.115.215,94",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,5793992.894676
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903016 - MATERIAL DE ACONDICIONAMENTO E EMBALAGEM,"             161.911,35",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,841194.22779
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903019 - LUBRIFICANTE AUTOMOTIVO,"                 717,80",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,3729.25812
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903022 - DIESEL AUTOMOTIVO,"               6.038,44",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,31372.111176
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903024 - OUTROS COMBUSTIVEIS E LUBRIFICANTES,"             351.325,32",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,1825275.567528
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903025 - GASOLINA AUTOMOTIVA-REEMBOLSO,"               4.469,58",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,23221.255932
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903026 - CESTAS BASICAS,"              20.350,00",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,105726.39
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903027 - ETANOL AUTOMOTIVO-REEMBOLSO,"              38.412,17",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,199566.588018
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903028 - DIESEL AUTOMOTIVO-REEMBOLSO,"              99.757,40",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,518279.59596
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903029 - OUTROS COMBUSTIVEIS E LUBRIFICANTES-REEMBOLS,"               2.726,17",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,14163.543618000002
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903030 - MEDICAMENTOS E INSUMOS FARMACEUTICOS,"          22.182.653,23",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,115247756.59114201
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,"33903031 - MATERIAL MEDICO,HOSPITALAR E ODONTOLOGICO","          19.348.033,61",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,100520773.817394
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903032 - MATERIAL DE USO LABORATORIAL,"           9.232.730,94",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,47967730.325676
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903034 - MATERIAL DE USO VETERINARIO,"              15.571,11",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,80898.14489400001
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903036 - OUT.MAT.CONS.DECORRENTE DE DECISAO JUDICIAL,"               4.811,00",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,24995.0694
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903039 - MATERIAL ESPORTIVO E DE LAZER,"               5.877,20",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,30534.404880000002
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903040 - MATERIAL EDUCATIVO E CULTURAL,"          81.431.757,46",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,423070552.707684
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903041 - MATERIAL DE ESCRITORIO PAPELARIA E IMPRESSOS,"             250.124,54",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,1299497.035116
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903042 - MATERIAL PARA FOTOGRAFIA E FILMAGEM,"               2.400,00",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,12468.960000000001
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903050 - PECAS DE REPOSICAO E ACESSORIOS,"             905.569,99",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,4704798.326046
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903051 - FERRAM.AVULSAS NAO ACION.P/FORCA MOTRIZ,"               2.030,49",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,10549.207746
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903052 - MATERIAL P/ CONSERVACAO E MANUT. DE IMOVEIS,"              71.436,48",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,371141.088192
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903054 - MATERIAL INSTALACAO ELETRICA E ELETRONICA,"              55.804,91",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,289928.82941400004
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903055 - MATERIAL PARA TELECOMUNICACOES,"               1.149,75",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,5973.41115
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903060 - MATERIAIS E SUPRIMENTOS DE INFORMATICA,"             106.447,47",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,553037.185638
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903061 - PECAS E ACESSOR.E COMPONENTES DE INFORMATICA,"             114.540,90",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,595085.79186
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,"33903063 - FARDAMENTO,VESTUARIO,UNIFOR,TECIDO, AVIAMENT","             259.159,13",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,1346435.344002
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903064 - PECAS P/VIATURAS PELO REGIME DE ADIANTAMENTO,"              46.490,94",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,241539.02967600003
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903066 - MATERIAL PROT.SEGUR.SOCORRO E SOBREVIVENCIA,"               6.423,56",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33372.963624
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903090 - OUTROS MATERIAIS DE CONSUMO,"             949.141,31",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,4931168.761974
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903295 - MATERIAL OU BEM PARA DISTRIBUICAO GRATUITA,"           2.540.375,00",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,13198264.275
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903340 - REGIME DE QUILOMETRAGEM,"               5.186,15",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,26944.12371
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903342 - PASSAGENS AEREAS        EXERCICIO ANTERIOR.,"               6.984,85",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,36289.08969
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,"33903343 - LOCACAO DE VEICULOS,AERONAVES E OUTROS","           1.811.375,08",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,9410818.090632001
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903344 - VALE-TRANSPORTE,"             478.345,72",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,2485197.353688
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903345 - OUTRAS DESP.C/TRANSPORTES E LOCOMOCAO,"              10.418,85",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,54130.093290000004
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903346 - LOCOMOCAO DE SERVIDORES,"               5.544,18",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,28804.232772000003
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,"33903501 - OUTROS SERV.CONSULTORIA,ASSESS.E AUDITORIA","           1.266.243,58",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,6578641.895532001
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903507 - AUDITORIA EXTERNA,"               8.760,00",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,45511.704000000005
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903611 - OUTRAS REMUNERACOES DE SERVICOS PESSOAIS,"                 460,00",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,2389.884
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903612 - ENCARGOS SOCIAIS E OBRIGACOES FISCAIS,"                  92,00",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,477.9768
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903613 - ESTAGIARIOS DIRETAMENTE CONTRATADOS,"              13.248,23",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,68829.854142
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903633 - SERVIçOS TéCNICOS DE PROFISSIONAIS DE TI,"                 983,75",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,5110.97475
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903795 - SERVICOS DE VIGILANCIA,"           6.238.230,71",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,32410103.830734
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903796 - SERVICOS DE LIMPEZA,"          28.147.549,32",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,146237777.73712802
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903799 - OUTROS SERVICOS,"           1.737.488,60",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,9026948.272440001
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903903 - CONDOMINIOS,"              26.450,00",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,137418.33000000002
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903906 - VALE-REFEICAO/ALIMENT. A SERV/EMPREGADOS,"          43.621.374,06",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,226630486.79132402
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903914 - EXAMES LABORATORIAIS,"             129.257,26",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,671543.168604
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903915 - LOC.DE MAQ. REPROGRAFICAS S/MAO DE OBRA,"             975.317,66",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,5067165.370764
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903916 - GAS MEDICINAL (SERV.DE FORNEC. E LOCACAO),"             613.217,38",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,3185909.5760520003
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903918 - PROPAGANDA/PUBLICIDADE,"               1.948,40",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,10122.71736
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903919 - LOCACAO DE MAQUINAS E EQUIPAMENTOS DIVERSOS,"           2.770.693,82",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,14394862.672428
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903920 - INSTAL.MANUT.DE EQUIP.DE INFORM TRANSF88,"               1.737,00",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,9024.409800000001
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903922 - LOC.MAQ.REPROGAFICAS C/MAO DE OBRA,"              67.624,08",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,351334.14523200004
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903925 - SERVICOS DE CORREIOS,"             346.969,23",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,1802643.937542
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903926 - PUBLICIDADE LEGAL,"               5.554,80",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,28859.40792
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903927 - GERENCIAMENTO DE ABASTECIMENTO DE COMBUSTIVE,"                 100,00",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,519.5400000000001
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,"33903936 - DEDETIZACAO,DESINSETIZACAO E DESRATIZACAO","             119.235,23",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,619474.7139420001
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903940 - FRETES E TRANSPORTES,"              50.227,50",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,260951.9535
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903941 - SERVICO DE LAVANDERIA,"           4.212.187,22",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,21883997.482788
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903942 - SEGURO DE VIDA,"             104.689,00",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,543901.2306
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,"33903943 - ASSIN.DE JORNAIS,PERIODICOS E CLIPAGEM","              11.940,62",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,62036.297148000005
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903944 - SEGURO DE VEICULO,"               8.842,42",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,45939.908868000006
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903945 - OUTROS SEGUROS,"                   0,30",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,1.5586200000000001
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,"33903946 - SERVICOS MEDICOS,HOSPITALARES E ODONTOLOGICO","          19.874.507,49",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,103256016.213546
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903949 - ESTAGIARIOS CONTRATADOS POR INSTITUICOES,"             997.230,96",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,5181013.729584
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903951 - CARGA DESCARGA EMPAC.PESAGEM DIST.LOG.ARMAZE,"             884.905,14",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,4597436.164356001
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903952 - PROJ.PESQ.LEVANTAM.PROSP.E ANALISE DE DADOS,"              28.400,00",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,147549.36000000002
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,"33903954 - CONGRESSOS,SEMINARIOS,SIMPOSIOS E CONGENERES","               4.047,00",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,21025.7838
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903961 - CONTRATACAO DE CURSOS PARA SERVIDOR PUBLICO,"               2.703,00",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,14043.166200000001
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,"33903963 - INSTAL.REPAR.MANUT.DIVI,PORTAS,CORT,PERS.AFI","              15.873,00",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,82466.5842
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,"33903965 - SERVICOS DE COPA, COPEIRAGEM","              32.075,04",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,166642.66281600003
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903966 - COLETA DE LIXO HOSPITALAR_E DE LABORATORIO,"             155.618,28",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,808499.2119120001
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903967 - SERVICOS DECORRENTES DE DECISAO JUDICIAL,"                 139,80",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,726.3169200000001
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903970 - FORNEC.ALIMENT.PREPARADA-HOSPITALAR,"             113.712,71",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,590783.013534
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903972 - FORNEC.ALIMENTACAO PREPARADA-CUSTODIADOS,"           7.790.877,16",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,40476723.197064005
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903973 - FORNEC.ALIMENTACAO PREPARADA-DEMAIS SERV.PUB,"             918.873,65",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,4773916.1612100005
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903979 - CONSERVACAO E MANUTENCAO DE IMOVEIS,"           2.980.900,07",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,15486968.223678
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903980 - CONSERV.MANUTENC.DE BENS MOVEIS E EQUIPAMENT,"           9.254.722,16",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,48081983.510064006
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903981 - REFORMAS DE IMOVEIS_INCL.INSTAL.HIDRA.E ELET,"          18.975.013,74",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,98582786.384796
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903983 - SERVICOS GRAFICOS,"             115.916,61",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,602233.155594
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903985 - SERVICO DE MANUTENCAO DE VIATURAS POLICIAIS,"              11.445,47",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,59463.794838
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903992 - DESPESAS MIUDAS E DE PRONTO PAGAMENTO,"             134.173,26",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,697083.755004
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903995 - MANUTENCAO DE VIATURAS PELO REG.ADIANTAMENTO,"              26.762,47",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,139041.736638
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33903999 - OUTROS SERVICOS DE TERCEIROS,"          19.676.456,51",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,102227062.15205401
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33904007 - MANUTENçãO DE SOFTWARE,"           1.337.317,88",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,6947901.313751999
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33904008 - LOCAçãO DE SOFTWARE,"             204.877,03",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,1064418.121662
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33904009 - DESENVOLVIMENTO DE SOFTWARE,"           8.420.569,29",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,43748225.689265996
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33904010 - ATUALIZ.OU AQUIS.LICENçA E CESSãO DE SOFTWAR,"           1.456.696,79",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,7568122.502766
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33904011 - SUPORTE DE INFRAESTRUTURA,"              91.500,00",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,475379.10000000003
081 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,33904013 - HOSPEDAGEM DE SISTEMAS,"           2.031.200,40",,81.0,TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR-INTRA,10552898.55816
